user_id,timestamp,event_name,platform,channel,plan,task_count,project_id
u_00737,2024-03-02 22:01:00,task_created,iOS,Organic,free,1,p_6787
u_03443,2024-03-02 22:08:00,task_created,Web,Organic,free,1,p_4565
u_03563,2024-03-02 22:18:00,project_created,Android,Referral,paid,,p_8642
u_02157,2024-03-02 22:22:00,project_created,Android,Organic,free,,p_3934
u_03157,2024-03-02 22:32:00,project_created,Android,Organic,free,,p_6636
u_02952,2024-03-02 22:45:00,task_created,iOS,Product Hunt,free,1,p_9763
u_01613,2024-03-02 22:46:00,project_created,iOS,Product Hunt,free,,p_1988
u_02912,2024-03-02 22:46:00,task_created,Web,Organic,free,1,p_9171
u_02920,2024-03-02 23:01:00,integration_connected,Web,Product Hunt,free,,
u_01336,2024-03-02 23:05:00,task_created,Web,Referral,free,1,p_4121
u_04321,2024-03-02 23:06:00,task_created,iOS,Referral,free,1,p_2628
u_01021,2024-03-02 23:08:00,project_created,Android,Referral,free,,p_5060
u_00102,2024-03-02 23:09:00,task_created,Web,Product Hunt,free,16,p_3236
u_00766,2024-03-02 23:21:00,task_completed,Web,Organic,free,1,p_7711
u_03559,2024-03-02 23:22:00,task_created,Web,Product Hunt,paid,1,p_4306
u_00082,2024-03-02 23:45:00,integration_connected,iOS,Google Ads,free,,
u_01441,2024-03-02 23:47:00,task_completed,Web,Organic,free,1,p_3316
u_01542,2024-03-02 23:57:00,task_created,Web,Organic,free,1,p_5432
u_04516,2024-03-03 00:20:00,integration_connected,Android,Google Ads,free,,
u_01578,2024-03-03 00:39:00,task_created,iOS,Referral,free,1,p_3521
u_03263,2024-03-03 00:39:00,task_created,Android,Organic,paid,1,p_9175
u_00824,2024-03-03 00:41:00,task_created,Web,Product Hunt,free,1,p_4490
u_01385,2024-03-03 00:43:00,task_created,Web,Referral,free,1,p_8582
u_01239,2024-03-03 01:03:00,task_completed,Android,Organic,free,1,p_4851
u_00099,2024-03-03 01:13:00,task_created,Android,Organic,free,1,p_3468
u_01997,2024-03-03 01:57:00,task_created,iOS,Organic,free,11,p_5996
u_00737,2024-03-03 02:01:00,task_completed,iOS,Organic,free,1,p_6787
u_02364,2024-03-03 02:03:00,task_created,Android,Referral,free,12,p_3744
u_04848,2024-03-03 02:21:00,task_completed,Web,Product Hunt,free,1,p_4783
u_00254,2024-03-03 02:30:00,task_created,Android,Organic,free,8,p_4685
u_04793,2024-03-03 02:31:00,task_completed,Web,Organic,free,1,p_3329
u_03748,2024-03-03 02:38:00,task_created,Android,Referral,free,4,p_7619
u_00824,2024-03-03 02:41:00,task_completed,Web,Product Hunt,free,1,p_4490
u_01441,2024-03-03 03:06:00,task_created,Web,Organic,free,22,p_3316
u_00744,2024-03-03 04:03:00,task_created,Android,Organic,free,24,p_1018
u_03559,2024-03-03 04:22:00,task_completed,Web,Product Hunt,paid,1,p_4306
u_03742,2024-03-03 04:59:00,task_created,iOS,Organic,paid,1,p_9308
u_00099,2024-03-03 05:13:00,task_completed,Android,Organic,free,1,p_3468
u_03563,2024-03-03 05:18:00,task_created,Android,Referral,paid,1,p_8642
u_03323,2024-03-03 05:26:00,task_created,Web,Product Hunt,free,1,p_2162
u_00652,2024-03-03 05:48:00,task_created,Web,Referral,free,5,p_3718
u_02334,2024-03-03 06:03:00,task_created,iOS,Organic,free,24,p_9234
u_02381,2024-03-03 06:05:00,task_created,Web,Referral,free,4,p_3257
u_03016,2024-03-03 06:06:00,task_created,Web,Product Hunt,free,7,p_2552
u_01021,2024-03-03 06:08:00,task_created,Android,Referral,free,1,p_5060
u_00668,2024-03-03 06:10:00,task_created,Android,Referral,free,15,p_5651
u_04374,2024-03-03 07:19:00,task_created,Android,Organic,free,4,p_4863
u_02157,2024-03-03 07:22:00,task_created,Android,Organic,free,1,p_3934
u_03157,2024-03-03 07:32:00,task_created,Android,Organic,free,1,p_6636
u_02131,2024-03-03 08:18:00,signup,Web,Organic,free,,
u_02656,2024-03-03 08:18:00,signup,iOS,Referral,free,,
u_04148,2024-03-03 08:20:00,signup,Web,Product Hunt,paid,,
u_00498,2024-03-03 08:22:00,task_completed,Web,Product Hunt,paid,1,p_1788
u_02194,2024-03-03 08:24:00,signup,Web,Organic,free,,
u_04345,2024-03-03 08:25:00,signup,iOS,Product Hunt,free,,
u_01501,2024-03-03 08:27:00,signup,Android,Product Hunt,free,,
u_00739,2024-03-03 08:28:00,signup,Android,Google Ads,free,,
u_04562,2024-03-03 08:30:00,signup,Web,Organic,free,,
u_04121,2024-03-03 08:33:00,signup,iOS,Referral,free,,
u_02656,2024-03-03 08:40:00,project_created,iOS,Referral,free,,p_1313
u_04137,2024-03-03 08:42:00,signup,Web,Google Ads,free,,
u_03638,2024-03-03 08:45:00,signup,Web,Organic,free,,
u_04863,2024-03-03 08:50:00,signup,Web,Organic,free,,
u_01501,2024-03-03 08:53:00,project_created,Android,Product Hunt,free,,p_5215
u_01411,2024-03-03 08:58:00,team_invited,Web,Referral,free,,
u_00744,2024-03-03 09:03:00,task_completed,Android,Organic,free,24,p_1018
u_02916,2024-03-03 09:07:00,signup,Android,Organic,free,,
u_03758,2024-03-03 09:13:00,signup,Web,Organic,free,,
u_02194,2024-03-03 09:17:00,project_created,Web,Organic,free,,p_4419
u_04121,2024-03-03 09:20:00,project_created,iOS,Referral,free,,p_9172
u_04148,2024-03-03 09:21:00,project_created,Web,Product Hunt,paid,,p_4805
u_02888,2024-03-03 09:25:00,signup,Web,Referral,free,,
u_02131,2024-03-03 09:28:00,project_created,Web,Organic,free,,p_5481
u_01635,2024-03-03 09:29:00,team_invited,iOS,Referral,paid,,
u_04088,2024-03-03 09:30:00,signup,Android,Product Hunt,free,,
u_03589,2024-03-03 09:32:00,signup,Web,Product Hunt,free,,
u_03629,2024-03-03 09:43:00,task_created,Web,Product Hunt,free,12,p_5500
u_04424,2024-03-03 09:44:00,signup,Web,Organic,free,,
u_02821,2024-03-03 09:47:00,signup,iOS,Organic,free,,
u_02527,2024-03-03 09:48:00,signup,iOS,Referral,free,,
u_03424,2024-03-03 09:48:00,signup,Android,Google Ads,free,,
u_01661,2024-03-03 09:53:00,signup,Web,Organic,free,,
u_02237,2024-03-03 09:54:00,signup,Web,Organic,free,,
u_02538,2024-03-03 10:03:00,signup,Android,Google Ads,free,,
u_02916,2024-03-03 10:06:00,project_created,Android,Organic,free,,p_8749
u_03638,2024-03-03 10:07:00,project_created,Web,Organic,free,,p_9763
u_04424,2024-03-03 10:08:00,project_created,Web,Organic,free,,p_9604
u_01696,2024-03-03 10:10:00,signup,Web,Google Ads,free,,
u_02950,2024-03-03 10:10:00,signup,Android,Referral,paid,,
u_03994,2024-03-03 10:10:00,signup,Web,Google Ads,free,,
u_04788,2024-03-03 10:12:00,signup,Web,Product Hunt,free,,
u_04722,2024-03-03 10:15:00,signup,Android,Google Ads,free,,
u_02685,2024-03-03 10:16:00,signup,Web,Organic,free,,
u_02888,2024-03-03 10:17:00,project_created,Web,Referral,free,,p_9303
u_03967,2024-03-03 10:17:00,signup,iOS,Google Ads,free,,
u_02466,2024-03-03 10:19:00,signup,Web,Product Hunt,free,,
u_04374,2024-03-03 10:19:00,integration_connected,Android,Organic,free,,
u_00747,2024-03-03 10:20:00,signup,Web,Google Ads,free,,
u_01661,2024-03-03 10:23:00,project_created,Web,Organic,free,,p_8630
u_03758,2024-03-03 10:25:00,project_created,Web,Organic,free,,p_3346
u_03452,2024-03-03 10:28:00,signup,Web,Google Ads,free,,
u_00254,2024-03-03 10:30:00,task_created,Android,Organic,free,8,p_4685
u_02696,2024-03-03 10:32:00,signup,iOS,Organic,free,,
u_02759,2024-03-03 10:36:00,signup,Web,Product Hunt,free,,
u_03383,2024-03-03 10:57:00,signup,Web,Referral,paid,,
u_04088,2024-03-03 10:58:00,project_created,Android,Product Hunt,free,,p_7222
u_00247,2024-03-03 11:01:00,signup,iOS,Product Hunt,free,,
u_02255,2024-03-03 11:01:00,task_created,iOS,Referral,free,9,p_9872
u_02364,2024-03-03 11:03:00,task_completed,Android,Referral,free,12,p_3744
u_00099,2024-03-03 11:08:00,integration_connected,Android,Organic,free,,
u_02527,2024-03-03 11:08:00,project_created,iOS,Referral,free,,p_2420
u_01753,2024-03-03 11:09:00,signup,iOS,Referral,free,,
u_02821,2024-03-03 11:11:00,project_created,iOS,Organic,free,,p_3884
u_03220,2024-03-03 11:12:00,task_created,Android,Google Ads,free,21,p_4316
u_00390,2024-03-03 11:19:00,integration_connected,Android,Referral,free,,
u_02190,2024-03-03 11:19:00,signup,iOS,Referral,free,,
u_02237,2024-03-03 11:22:00,project_created,Web,Organic,free,,p_9783
u_03409,2024-03-03 11:29:00,signup,Android,Google Ads,free,,
u_04788,2024-03-03 11:35:00,project_created,Web,Product Hunt,free,,p_8098
u_02950,2024-03-03 11:38:00,project_created,Android,Referral,paid,,p_2058
u_03748,2024-03-03 11:38:00,task_completed,Android,Referral,free,4,p_7619
u_02685,2024-03-03 11:44:00,project_created,Web,Organic,free,,p_1251
u_02696,2024-03-03 11:51:00,project_created,iOS,Organic,free,,p_3791
u_03562,2024-03-03 11:52:00,signup,Web,Google Ads,free,,
u_00689,2024-03-03 12:01:00,signup,iOS,Product Hunt,paid,,
u_04725,2024-03-03 12:04:00,integration_connected,iOS,Organic,free,,
u_04424,2024-03-03 12:08:00,task_created,Web,Organic,free,1,p_9604
u_00247,2024-03-03 12:09:00,project_created,iOS,Product Hunt,free,,p_3837
u_02519,2024-03-03 12:09:00,signup,Web,Google Ads,free,,
u_01157,2024-03-03 12:12:00,signup,Web,Organic,free,,
u_02883,2024-03-03 12:12:00,signup,Web,Google Ads,free,,
u_00494,2024-03-03 12:16:00,signup,Web,Google Ads,free,,
u_02054,2024-03-03 12:17:00,task_completed,Web,Referral,free,1,p_6926
u_03066,2024-03-03 12:20:00,signup,Web,Google Ads,free,,
u_03383,2024-03-03 12:20:00,project_created,Web,Referral,paid,,p_1714
u_01753,2024-03-03 12:28:00,project_created,iOS,Referral,free,,p_2454
u_00254,2024-03-03 12:30:00,integration_connected,Android,Organic,free,,
u_00583,2024-03-03 12:39:00,signup,Web,Organic,free,,
u_00439,2024-03-03 12:40:00,signup,Android,Product Hunt,free,,
u_02190,2024-03-03 12:42:00,project_created,iOS,Referral,free,,p_1099
u_00689,2024-03-03 12:43:00,project_created,iOS,Product Hunt,paid,,p_6077
u_02512,2024-03-03 12:47:00,signup,iOS,Google Ads,free,,
u_03661,2024-03-03 12:48:00,signup,Web,Organic,free,,
u_03947,2024-03-03 13:01:00,signup,Web,Organic,free,,
u_00583,2024-03-03 13:02:00,project_created,Web,Organic,free,,p_8838
u_01581,2024-03-03 13:03:00,task_completed,Android,Referral,free,1,p_4164
u_04321,2024-03-03 13:06:00,task_completed,iOS,Referral,free,1,p_2628
u_02821,2024-03-03 13:11:00,task_created,iOS,Organic,free,1,p_3884
u_01157,2024-03-03 13:14:00,project_created,Web,Organic,free,,p_1661
u_00230,2024-03-03 13:25:00,task_created,Web,Organic,paid,17,p_9960
u_03947,2024-03-03 13:34:00,project_created,Web,Organic,free,,p_9849
u_04788,2024-03-03 13:35:00,task_created,Web,Product Hunt,free,1,p_8098
u_01385,2024-03-03 13:43:00,task_completed,Web,Referral,free,1,p_8582
u_02984,2024-03-03 13:44:00,task_completed,Android,Product Hunt,free,1,p_5730
u_01355,2024-03-03 13:51:00,integration_connected,Web,Referral,paid,,
u_00794,2024-03-03 13:55:00,signup,Web,Organic,free,,
u_03742,2024-03-03 13:59:00,task_completed,iOS,Organic,paid,1,p_9308
u_04355,2024-03-03 14:03:00,signup,iOS,Referral,free,,
u_00964,2024-03-03 14:04:00,signup,Web,Organic,free,,
u_02381,2024-03-03 14:05:00,task_completed,Web,Referral,free,4,p_3257
u_03501,2024-03-03 14:06:00,team_invited,Web,Google Ads,free,,
u_01601,2024-03-03 14:18:00,signup,Web,Referral,free,,
u_04374,2024-03-03 14:19:00,task_completed,Android,Organic,free,4,p_4863
u_02618,2024-03-03 14:24:00,task_completed,iOS,Referral,free,1,p_8349
u_01581,2024-03-03 14:37:00,task_created,Android,Referral,free,14,p_4164
u_04355,2024-03-03 14:38:00,project_created,iOS,Referral,free,,p_3276
u_03921,2024-03-03 14:42:00,signup,Web,Organic,paid,,
u_03629,2024-03-03 14:43:00,task_completed,Web,Product Hunt,free,12,p_5500
u_00399,2024-03-03 14:47:00,signup,iOS,Google Ads,free,,
u_00794,2024-03-03 14:49:00,project_created,Web,Organic,free,,p_4329
u_01501,2024-03-03 14:53:00,task_created,Android,Product Hunt,free,1,p_5215
u_02825,2024-03-03 14:54:00,signup,Android,Referral,free,,
u_04836,2024-03-03 15:01:00,task_created,Web,Referral,free,5,p_3310
u_02916,2024-03-03 15:06:00,task_created,Android,Organic,free,1,p_8749
u_03443,2024-03-03 15:08:00,task_completed,Web,Organic,free,1,p_4565
u_00102,2024-03-03 15:09:00,task_completed,Web,Product Hunt,free,16,p_3236
u_00247,2024-03-03 15:09:00,task_created,iOS,Product Hunt,free,1,p_3837
u_00845,2024-03-03 15:11:00,signup,Web,Organic,paid,,
u_02888,2024-03-03 15:17:00,task_created,Web,Referral,free,1,p_9303
u_03758,2024-03-03 15:25:00,task_created,Web,Organic,free,1,p_3346
u_04510,2024-03-03 15:27:00,signup,Web,Google Ads,free,,
u_03921,2024-03-03 15:29:00,project_created,Web,Organic,paid,,p_8179
u_00964,2024-03-03 15:31:00,project_created,Web,Organic,free,,p_3973
u_04539,2024-03-03 15:32:00,signup,iOS,Organic,free,,
u_02656,2024-03-03 15:40:00,task_created,iOS,Referral,free,1,p_1313
u_03325,2024-03-03 15:40:00,signup,Android,Product Hunt,free,,
u_02825,2024-03-03 15:42:00,project_created,Android,Referral,free,,p_7102
u_04861,2024-03-03 15:45:00,signup,Web,Google Ads,free,,
u_02912,2024-03-03 15:46:00,task_completed,Web,Organic,free,1,p_9171
u_02702,2024-03-03 15:47:00,signup,iOS,Google Ads,free,,
u_04315,2024-03-03 15:48:00,signup,Web,Organic,free,,
u_03450,2024-03-03 15:49:00,signup,iOS,Referral,free,,
u_03563,2024-03-03 15:56:00,integration_connected,Android,Referral,paid,,
u_00845,2024-03-03 15:58:00,project_created,Web,Organic,paid,,p_3265
u_04596,2024-03-03 16:00:00,signup,Web,Referral,free,,
u_02381,2024-03-03 16:05:00,task_created,Web,Referral,free,16,p_3257
u_00558,2024-03-03 16:06:00,signup,Web,Google Ads,free,,
u_04219,2024-03-03 16:07:00,integration_connected,iOS,Referral,free,,
u_04539,2024-03-03 16:16:00,project_created,iOS,Organic,free,,p_6558
u_02709,2024-03-03 16:17:00,signup,Web,Organic,free,,
u_02004,2024-03-03 16:22:00,signup,iOS,Product Hunt,free,,
u_03921,2024-03-03 16:29:00,task_created,Web,Organic,paid,1,p_8179
u_02931,2024-03-03 16:34:00,signup,Web,Google Ads,free,,
u_00663,2024-03-03 16:35:00,signup,iOS,Organic,free,,
u_00368,2024-03-03 16:37:00,signup,iOS,Product Hunt,free,,
u_02696,2024-03-03 16:51:00,task_created,iOS,Organic,free,1,p_3791
u_00370,2024-03-03 16:55:00,signup,Web,Referral,free,,
u_04748,2024-03-03 17:01:00,task_created,Android,Product Hunt,free,7,p_4010
u_03325,2024-03-03 17:08:00,project_created,Android,Product Hunt,free,,p_2370
u_01269,2024-03-03 17:18:00,signup,Web,Google Ads,free,,
u_00663,2024-03-03 17:28:00,project_created,iOS,Organic,free,,p_2297
u_01753,2024-03-03 17:28:00,task_created,iOS,Referral,free,1,p_2454
u_00254,2024-03-03 17:30:00,task_created,Android,Organic,free,22,p_4685
u_04024,2024-03-03 17:34:00,signup,Web,Referral,free,,
u_02709,2024-03-03 17:36:00,project_created,Web,Organic,free,,p_4507
u_02296,2024-03-03 17:39:00,signup,Android,Organic,free,,
u_03084,2024-03-03 17:43:00,signup,iOS,Product Hunt,free,,
u_00370,2024-03-03 17:44:00,project_created,Web,Referral,free,,p_2007
u_02685,2024-03-03 17:44:00,task_created,Web,Organic,free,1,p_1251
u_01529,2024-03-03 17:46:00,signup,iOS,Organic,free,,
u_03044,2024-03-03 17:46:00,signup,Web,Google Ads,free,,
u_00306,2024-03-03 17:55:00,signup,iOS,Google Ads,free,,
u_00368,2024-03-03 17:56:00,project_created,iOS,Product Hunt,free,,p_5788
u_01736,2024-03-03 17:57:00,signup,Android,Product Hunt,free,,
u_03756,2024-03-03 17:57:00,project_created,Web,Google Ads,free,,p_5053
u_01231,2024-03-03 17:58:00,signup,Android,Organic,free,,
u_02706,2024-03-03 18:01:00,signup,iOS,Google Ads,free,,
u_04024,2024-03-03 18:03:00,project_created,Web,Referral,free,,p_7208
u_04803,2024-03-03 18:06:00,signup,iOS,Organic,paid,,
u_01840,2024-03-03 18:09:00,task_created,Android,Product Hunt,paid,24,p_9046
u_03084,2024-03-03 18:15:00,project_created,iOS,Product Hunt,free,,p_5554
u_00296,2024-03-03 18:17:00,signup,iOS,Referral,free,,
u_00881,2024-03-03 18:17:00,signup,Web,Google Ads,free,,
u_02194,2024-03-03 18:17:00,task_created,Web,Organic,free,1,p_4419
u_00280,2024-03-03 18:18:00,signup,iOS,Referral,free,,
u_02296,2024-03-03 18:22:00,project_created,Android,Organic,free,,p_4127
u_01004,2024-03-03 18:25:00,signup,Web,Organic,free,,
u_03323,2024-03-03 18:26:00,task_completed,Web,Product Hunt,free,1,p_2162
u_00898,2024-03-03 18:28:00,signup,Android,Organic,free,,
u_01529,2024-03-03 18:29:00,project_created,iOS,Organic,free,,p_5074
u_04292,2024-03-03 18:31:00,signup,Android,Organic,free,,
u_03103,2024-03-03 18:33:00,task_created,iOS,Referral,free,1,p_2039
u_03441,2024-03-03 18:40:00,signup,iOS,Organic,free,,
u_04538,2024-03-03 18:41:00,signup,Web,Referral,free,,
u_00794,2024-03-03 18:49:00,task_created,Web,Organic,free,1,p_4329
u_00280,2024-03-03 18:52:00,project_created,iOS,Referral,free,,p_2412
u_04803,2024-03-03 18:54:00,project_created,iOS,Organic,paid,,p_8059
u_01997,2024-03-03 18:57:00,task_completed,iOS,Organic,free,11,p_5996
u_01997,2024-03-03 18:57:00,task_created,iOS,Organic,free,16,p_5996
u_04836,2024-03-03 19:01:00,task_completed,Web,Referral,free,5,p_3310
u_03016,2024-03-03 19:06:00,task_created,Web,Product Hunt,free,6,p_2552
u_00668,2024-03-03 19:10:00,task_created,Android,Referral,free,15,p_5651
u_03269,2024-03-03 19:11:00,task_completed,iOS,Referral,paid,1,p_6721
u_03220,2024-03-03 19:12:00,task_completed,Android,Google Ads,free,21,p_4316
u_03383,2024-03-03 19:20:00,task_created,Web,Referral,paid,1,p_1714
u_01231,2024-03-03 19:21:00,project_created,Android,Organic,free,,p_3772
u_04035,2024-03-03 19:21:00,signup,Web,Organic,free,,
u_00766,2024-03-03 19:23:00,task_created,Web,Organic,free,21,p_7711
u_03249,2024-03-03 19:24:00,task_completed,Web,Referral,free,1,p_3478
u_01635,2024-03-03 19:29:00,integration_connected,iOS,Referral,paid,,
u_00254,2024-03-03 19:30:00,task_completed,Android,Organic,free,8,p_4685
u_00296,2024-03-03 19:33:00,project_created,iOS,Referral,free,,p_5024
u_00026,2024-03-03 19:41:00,signup,iOS,Organic,free,,
u_00652,2024-03-03 19:48:00,task_completed,Web,Referral,free,5,p_3718
u_00898,2024-03-03 19:49:00,project_created,Android,Organic,free,,p_9196
u_01664,2024-03-03 19:54:00,signup,Android,Organic,paid,,
u_00845,2024-03-03 19:58:00,task_created,Web,Organic,paid,1,p_3265
u_04032,2024-03-03 20:03:00,signup,Android,Google Ads,free,,
u_03441,2024-03-03 20:04:00,project_created,iOS,Organic,free,,p_8252
u_03700,2024-03-03 20:08:00,signup,Web,Google Ads,free,,
u_04123,2024-03-03 20:11:00,signup,Android,Referral,free,,
u_02312,2024-03-03 20:17:00,task_completed,Web,Organic,free,1,p_3752
u_03563,2024-03-03 20:18:00,task_completed,Android,Referral,paid,1,p_8642
u_02296,2024-03-03 20:22:00,task_created,Android,Organic,free,1,p_4127
u_04287,2024-03-03 20:23:00,signup,Android,Referral,free,,
u_03643,2024-03-03 20:27:00,signup,Web,Referral,free,,
u_02547,2024-03-03 20:36:00,signup,iOS,Referral,free,,
u_04123,2024-03-03 20:41:00,project_created,Android,Referral,free,,p_4878
u_00689,2024-03-03 20:43:00,task_created,iOS,Product Hunt,paid,1,p_6077
u_03629,2024-03-03 20:43:00,task_created,Web,Product Hunt,free,22,p_5500
u_03064,2024-03-03 20:48:00,signup,iOS,Referral,free,,
u_02121,2024-03-03 20:49:00,signup,Web,Organic,paid,,
u_02696,2024-03-03 20:51:00,task_completed,iOS,Organic,free,1,p_3791
u_01501,2024-03-03 20:53:00,task_completed,Android,Product Hunt,free,1,p_5215
u_04803,2024-03-03 20:54:00,task_created,iOS,Organic,paid,1,p_8059
u_04829,2024-03-03 20:54:00,signup,Web,Product Hunt,free,,
u_00368,2024-03-03 20:56:00,task_created,iOS,Product Hunt,free,1,p_5788
u_00001,2024-03-03 20:57:00,task_completed,Web,Product Hunt,paid,1,p_4125
u_02085,2024-03-03 20:57:00,task_completed,iOS,Product Hunt,free,1,p_5383
u_03643,2024-03-03 20:57:00,project_created,Web,Referral,free,,p_8055
u_02334,2024-03-03 21:03:00,task_completed,iOS,Organic,free,24,p_9234
u_00419,2024-03-03 21:06:00,signup,Web,Organic,free,,
u_03064,2024-03-03 21:13:00,project_created,iOS,Referral,free,,p_2423
u_01157,2024-03-03 21:14:00,task_created,Web,Organic,free,1,p_1661
u_01664,2024-03-03 21:14:00,project_created,Android,Organic,paid,,p_7984
u_02121,2024-03-03 21:15:00,project_created,Web,Organic,paid,,p_1261
u_00438,2024-03-03 21:16:00,signup,Web,Google Ads,free,,
u_04287,2024-03-03 21:17:00,project_created,Android,Referral,free,,p_5143
u_02623,2024-03-03 21:27:00,signup,Web,Organic,free,,
u_01581,2024-03-03 21:37:00,integration_connected,Android,Referral,free,,
u_02950,2024-03-03 21:38:00,task_created,Android,Referral,paid,1,p_2058
u_02547,2024-03-03 21:40:00,project_created,iOS,Referral,free,,p_9484
u_00621,2024-03-03 21:41:00,signup,Web,Product Hunt,free,,
u_00082,2024-03-03 21:45:00,project_created,iOS,Google Ads,free,,p_5617
u_04302,2024-03-03 21:51:00,task_completed,Web,Product Hunt,free,1,p_9699
u_03069,2024-03-03 21:54:00,signup,Web,Product Hunt,free,,
u_04829,2024-03-03 21:57:00,project_created,Web,Product Hunt,free,,p_3586
u_02393,2024-03-03 21:58:00,signup,Web,Google Ads,free,,
u_02709,2024-03-03 22:17:00,integration_connected,Web,Organic,free,,
